customer_id,age,gender,location,monthly_income,monthly_emi_outflow,total_credit_limit,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,months_since_last_default,target_credit_score_movement
20065,19,Female,Urban,6932.24,277.47,17799.81,622.99,0.035,2,100,0,0,-7.72,0.0,,increase
20066,18,Male,Urban,1661.47,145.09,9830.74,1395.97,0.142,2,100,0,0,-17.29,0.0,,increase
20067,47,Male,Rural,4536.27,411.1,23538.21,2118.44,0.09,3,100,0,0,-26.24,0.0,,increase
20068,45,Male,Urban,9743.68,883.45,25015.13,6553.96,0.262,3,79,1,3,4.06,0.0,,decrease
20069,41,Male,Metro,7078.25,401.71,23765.14,5917.52,0.249,0,100,0,0,-73.31,0.0,,stable
20070,29,Male,Metro,7819.8,972.07,27601.85,8308.16,0.301,3,100,0,0,-102.92,0.0,,increase
20071,48,Male,Urban,8284.51,1134.55,36714.1,9141.81,0.249,4,98,0,1,-101.92,13365.17,,decrease
20072,48,Male,Rural,5425.13,509.82,19061.82,7148.18,0.375,2,94,0,3,-61.99,0.0,,decrease
20073,41,Female,Rural,1636.88,240.25,9313.3,4544.89,0.488,2,96,0,2,-45.04,0.0,,stable
20074,25,Female,Metro,19982.61,3610.28,107654.14,65238.41,0.606,0,85,1,0,-202.04,0.0,,stable
20075,34,Female,Metro,44871.0,8219.93,250000.0,101000.0,0.404,3,94,0,3,-875.82,119916.77,,decrease
20076,50,Male,Rural,14830.22,997.65,57049.34,11181.67,0.196,1,98,0,1,-124.67,0.0,,increase
20077,55,Male,Metro,6199.09,605.51,26321.88,8238.75,0.313,0,96,0,2,-81.65,19163.08,,decrease
20078,36,Female,Metro,3873.34,290.19,12830.99,1732.18,0.135,3,96,0,2,-17.17,0.0,,stable
20079,37,Male,Metro,20775.43,4504.35,85222.81,51815.47,0.608,5,98,0,1,-577.69,0.0,,stable
20080,38,Female,Urban,6631.01,229.73,33281.76,5558.05,0.167,0,100,0,0,-68.85,0.0,,increase
20081,43,Female,Urban,11503.53,1326.15,51745.11,15264.81,0.295,1,77,1,4,28.36,0.0,,decrease
20082,33,Female,Metro,3595.48,306.97,15375.7,4366.7,0.284,2,94,0,3,-37.87,5034.06,,decrease
20083,18,Male,Rural,7295.21,461.05,19648.77,3949.4,0.201,2,100,0,0,-48.92,0.0,18.0,stable
20084,54,Male,Urban,7868.42,969.97,44701.53,14483.3,0.324,1,94,0,3,-125.59,0.0,,decrease
20085,61,Female,Rural,13445.81,1452.05,74360.57,32346.85,0.435,1,96,0,2,-320.57,0.0,,increase
20086,32,Female,Metro,12765.93,815.81,44975.79,2923.43,0.065,2,98,0,1,-32.59,0.0,,increase
20087,27,Female,Rural,5733.79,827.9,31064.8,18297.17,0.589,1,100,0,0,-226.66,0.0,,stable
20088,38,Male,Metro,27070.18,4012.43,120188.51,31249.01,0.26,3,100,0,0,-387.11,0.0,,stable
20089,37,Female,Metro,5965.88,555.76,22024.77,5572.27,0.253,3,98,0,1,-62.13,0.0,,increase
20090,51,Female,Metro,21070.16,1786.01,63374.86,24272.57,0.383,2,96,0,2,-240.55,45113.24,,decrease
20091,40,Female,Urban,8912.69,2149.3,50946.84,20276.84,0.398,6,96,0,2,-200.95,0.0,,stable
20092,30,Male,Rural,8572.68,369.21,24209.69,3050.42,0.126,3,100,0,0,-37.79,0.0,,stable
20093,24,Female,Metro,57715.11,9577.51,250000.0,82250.0,0.329,4,100,0,0,-1018.9,0.0,,increase
20094,50,Female,Rural,1139.15,116.93,5764.11,1152.82,0.2,2,100,0,0,-14.28,0.0,,increase
20095,47,Female,Urban,2268.8,454.26,7337.93,2340.8,0.319,5,100,0,0,-29.0,0.0,,increase
20096,52,Female,Metro,16383.88,2201.39,49559.99,12786.48,0.258,3,92,0,4,-95.04,0.0,,decrease
20097,28,Female,Metro,13664.86,3492.54,72659.9,54058.97,0.744,5,90,0,0,-334.84,0.0,,increase
20098,62,Female,Metro,7876.53,282.17,21853.59,7277.25,0.333,0,85,1,0,-22.54,0.0,,stable
20099,19,Male,Urban,13138.18,1890.63,64767.48,32448.51,0.501,2,96,0,2,-321.57,0.0,,increase
20100,48,Male,Urban,2745.27,249.6,11100.32,1221.04,0.11,2,100,0,0,-15.13,0.0,,increase
20101,18,Male,Metro,28299.71,1249.31,118034.97,16524.9,0.14,1,100,0,0,-204.71,0.0,,increase
20102,30,Male,Metro,19006.05,6997.95,110865.54,66297.59,0.598,5,98,0,1,-739.16,0.0,,stable
20103,58,Female,Metro,23427.13,2374.05,129772.84,41916.63,0.323,3,98,0,1,-467.33,0.0,,increase
20104,49,Male,Urban,1994.2,163.87,7245.12,1622.91,0.224,2,92,0,4,-12.06,7319.83,,decrease
20105,33,Male,Metro,15197.02,3840.63,68443.09,40381.42,0.59,2,83,1,1,-75.04,0.0,,decrease
20106,33,Male,Rural,5105.6,702.17,27362.93,10233.74,0.374,0,98,0,1,-114.1,0.0,,stable
20107,41,Male,Metro,38305.57,7047.35,126681.72,59413.73,0.469,4,83,1,1,-110.4,0.0,,decrease
20108,46,Female,Urban,7204.42,365.54,37443.19,5391.82,0.144,1,98,0,1,-60.11,19816.51,,stable
20109,55,Female,Metro,3867.47,414.55,21591.9,3346.74,0.155,3,83,1,1,-6.22,0.0,,decrease
20110,34,Female,Metro,10834.24,1023.37,39192.97,8857.61,0.226,2,96,0,2,-87.78,0.0,,decrease
20111,20,Male,Metro,2201.48,332.2,12943.22,4141.83,0.32,4,98,0,1,-46.18,0.0,,stable
20112,41,Male,Urban,12579.54,976.42,33990.72,15907.66,0.468,1,96,0,2,-157.65,37383.33,,decrease
20113,34,Female,Metro,5346.6,565.64,24100.42,8868.95,0.368,1,81,1,2,-5.49,5724.98,,decrease
20114,24,Male,Urban,5294.92,393.49,16151.34,3327.18,0.206,4,100,0,0,-41.22,0.0,,increase
20115,43,Female,Urban,7142.8,1066.29,39227.23,12474.26,0.318,2,98,0,1,-139.08,0.0,,decrease
20116,37,Female,Urban,4818.64,1688.93,25491.52,19424.54,0.762,5,88,0,1,-96.25,17355.27,,stable
20117,43,Male,Rural,15934.22,3737.88,52283.37,31056.32,0.594,3,96,0,2,-307.78,30599.22,,decrease
20118,29,Female,Metro,5908.89,458.04,27111.13,9651.56,0.356,1,96,0,2,-95.65,6994.26,,decrease
20119,45,Male,Rural,7325.71,1159.67,38520.63,12442.16,0.323,3,100,0,0,-154.13,0.0,,increase
20120,24,Female,Urban,8880.14,590.94,38229.2,3249.48,0.085,3,94,0,3,-28.18,9275.53,,decrease
20121,30,Male,Rural,5251.47,559.21,24275.67,4393.9,0.181,4,98,0,1,-48.99,0.0,,decrease
20122,37,Male,Metro,4145.76,852.46,22802.91,6704.06,0.294,6,85,1,0,-20.76,0.0,,decrease
20123,60,Female,Metro,1460.56,227.1,5844.15,2466.23,0.422,3,94,0,3,-21.39,0.0,,decrease
20124,49,Male,Metro,15622.99,2247.2,82628.71,24127.58,0.292,1,96,0,2,-239.11,0.0,,increase
20125,52,Female,Urban,2904.03,440.99,8163.13,4220.34,0.517,2,96,0,2,-41.82,0.0,,stable
20126,57,Female,Rural,20828.13,3757.43,113643.78,49548.69,0.436,3,98,0,1,-552.42,0.0,,increase
20127,83,Male,Metro,4668.65,332.15,14077.95,717.98,0.051,3,100,0,0,-8.89,0.0,,increase
20128,40,Male,Urban,14590.51,2560.87,48986.15,21259.99,0.434,4,81,1,2,-13.17,0.0,,decrease
20129,57,Male,Urban,6571.44,2541.16,36226.8,22605.52,0.624,5,100,0,0,-280.03,0.0,,stable
20130,52,Male,Urban,18171.47,2352.8,93691.58,37382.94,0.399,3,96,0,2,-370.47,0.0,,decrease
20131,51,Male,Metro,9390.38,689.6,23735.48,6598.46,0.278,2,88,0,6,-32.7,0.0,,decrease
20132,61,Female,Metro,10078.09,1358.74,28377.66,15948.24,0.562,3,100,0,0,-197.56,0.0,,stable
20133,34,Male,Metro,3204.5,324.51,15955.1,4674.84,0.293,1,85,1,0,-14.48,0.0,,stable
20134,34,Male,Metro,12258.2,1205.46,61955.0,12514.91,0.202,1,85,1,0,-38.76,0.0,,stable
20135,43,Male,Metro,13795.26,1658.86,80866.0,23612.87,0.292,4,94,0,3,-204.76,0.0,,stable
20136,37,Female,Metro,8133.83,484.58,31798.91,4706.24,0.148,1,100,0,0,-58.3,0.0,,increase
20137,43,Female,Metro,15550.48,1549.84,74725.67,15617.67,0.209,2,98,0,1,-174.12,46975.1,,stable
20138,58,Female,Urban,8000.13,660.15,22105.91,3293.78,0.149,2,94,0,3,-28.56,0.0,,stable
20139,34,Male,Rural,11935.33,623.57,33451.13,5084.57,0.152,2,96,0,2,-50.39,0.0,,stable
20140,36,Male,Rural,5543.71,725.31,22344.8,8401.64,0.376,1,79,1,3,5.2,0.0,,decrease
20141,42,Male,Metro,15662.05,2053.53,44777.29,30135.12,0.673,2,98,0,1,-335.98,0.0,,stable
20142,37,Male,Metro,8662.12,1576.4,34916.96,10859.17,0.311,5,100,0,0,-134.52,0.0,,increase
20143,18,Female,Rural,21531.45,4430.62,124556.01,71246.04,0.572,3,83,1,1,-132.39,0.0,,decrease
20144,33,Female,Urban,4743.26,502.27,12338.02,5749.52,0.466,3,92,0,4,-42.73,0.0,,stable
20145,48,Male,Rural,4778.11,731.05,19732.31,4972.54,0.252,3,98,0,1,-55.44,0.0,,increase
20146,57,Female,Urban,3772.14,169.11,12609.17,2496.62,0.198,1,94,0,3,-21.65,0.0,,stable
20147,26,Female,Rural,3888.49,618.37,17353.89,8329.87,0.48,1,100,0,0,-103.19,0.0,,stable
20148,26,Female,Urban,4175.16,439.24,11569.82,4963.45,0.429,5,96,0,2,-49.19,0.0,,decrease
20149,40,Male,Urban,25364.8,3273.83,143211.86,19333.6,0.135,3,98,0,1,-215.55,0.0,,stable
20150,18,Male,Urban,25953.61,2346.12,70681.89,17599.79,0.249,3,98,0,1,-196.22,38139.86,,stable
20151,34,Male,Metro,6626.63,178.39,18013.92,3548.74,0.197,0,94,0,3,-30.77,0.0,,stable
20152,19,Male,Rural,13805.5,2145.42,68720.05,16424.09,0.239,6,98,0,1,-183.11,50077.7,,increase
20153,56,Male,Metro,6432.64,466.82,38229.65,11124.83,0.291,0,100,0,0,-137.81,0.0,,increase
20154,30,Female,Metro,9751.99,926.64,36402.85,7790.21,0.214,3,96,0,2,-77.2,0.0,,stable
20155,59,Male,Rural,14945.89,3075.36,65042.32,34862.68,0.536,2,98,0,1,-388.69,0.0,,stable
20156,53,Female,Urban,5097.85,957.51,28862.77,5455.06,0.189,5,96,0,2,-54.06,0.0,,increase
20157,32,Female,Metro,3575.72,464.44,13724.88,5188.0,0.378,5,98,0,1,-57.84,0.0,,stable
20158,27,Male,Metro,10015.1,1440.27,36758.74,20548.14,0.559,3,96,0,2,-203.64,33033.37,,stable
20159,37,Male,Metro,4091.05,442.08,16431.14,9645.08,0.587,1,79,1,3,5.97,0.0,,decrease
20160,38,Female,Metro,7384.54,1129.9,36165.04,11934.46,0.33,4,94,0,3,-103.49,0.0,,stable
20161,44,Female,Metro,9059.66,790.57,29371.4,16242.38,0.553,1,100,0,0,-201.21,0.0,,increase
20162,30,Female,Urban,9666.97,2488.78,42374.73,16187.15,0.382,7,98,0,1,-180.47,15711.06,,decrease
20163,48,Female,Urban,9748.01,1130.8,25016.24,3302.14,0.132,4,98,0,1,-36.82,36661.65,64.0,decrease
20164,43,Female,Metro,8928.19,1491.15,25388.84,12542.09,0.494,3,94,0,3,-108.76,0.0,,decrease
20165,35,Female,Urban,10953.99,820.04,62633.98,13842.11,0.221,1,85,1,0,-42.87,0.0,,decrease
20166,31,Male,Metro,21491.21,5084.36,57054.84,30010.85,0.526,6,94,0,3,-260.24,0.0,,decrease
20167,37,Female,Metro,13081.74,916.88,54262.84,12046.35,0.222,2,100,0,0,-149.23,0.0,,increase
20168,30,Female,Urban,12579.9,2457.34,57600.04,32371.22,0.562,2,83,1,1,-60.15,31169.57,,decrease
20169,40,Male,Rural,2737.88,452.83,11850.66,5783.12,0.488,3,98,0,1,-64.48,8342.75,,decrease
20170,41,Male,Rural,5984.14,577.06,30396.54,1094.28,0.036,3,100,0,0,-13.56,0.0,,increase
20171,43,Female,Urban,8054.63,575.21,40407.05,5454.95,0.135,1,94,0,3,-47.3,0.0,,stable
20172,61,Female,Metro,36758.1,2345.29,198556.71,45270.93,0.228,0,98,0,1,-504.73,0.0,,decrease
20173,38,Male,Urban,1294.95,183.32,3574.31,1726.39,0.483,3,98,0,1,-19.25,2230.16,,stable
20174,52,Female,Urban,11200.11,2523.04,31985.84,15417.17,0.482,4,98,0,1,-171.89,17391.24,,decrease
20175,42,Female,Metro,10619.91,1893.84,34334.46,22557.74,0.657,2,98,0,1,-251.5,0.0,,decrease
20176,37,Female,Urban,10074.52,1184.97,57288.58,18504.21,0.323,2,85,1,0,-57.31,0.0,,decrease
20177,38,Female,Urban,2318.6,339.24,12499.04,4762.13,0.381,5,83,1,1,-8.85,2614.43,,decrease
20178,39,Female,Urban,6907.42,1276.17,37971.58,17618.81,0.464,3,98,0,1,-196.43,0.0,,increase
20179,43,Male,Urban,22356.54,964.17,57827.64,15555.64,0.269,0,100,0,0,-192.7,0.0,,increase
20180,28,Male,Rural,2283.07,264.84,10607.99,5951.08,0.561,0,96,0,2,-58.98,0.0,,decrease
20181,22,Male,Urban,9928.28,1114.17,32024.38,21104.07,0.659,0,96,0,2,-209.15,0.0,,decrease
20182,47,Male,Rural,3394.53,253.35,9792.78,4494.89,0.459,1,98,0,1,-50.11,0.0,,stable
20183,50,Male,Rural,16543.04,2786.16,63794.83,45166.74,0.708,2,88,0,1,-223.81,0.0,,decrease
20184,48,Male,Rural,9192.54,1106.17,44548.53,9533.39,0.214,2,98,0,1,-106.29,25738.39,,decrease
20185,41,Female,Rural,7120.21,1394.65,39565.97,16499.01,0.417,1,94,0,3,-143.07,0.0,28.0,stable
20186,49,Male,Rural,3034.64,555.95,12208.06,5066.34,0.415,3,94,0,3,-43.93,5090.11,,decrease
20187,48,Female,Metro,6508.79,842.11,31561.12,13823.77,0.438,0,96,0,2,-137.0,0.0,,stable
20188,49,Male,Metro,5596.29,1010.22,31595.66,12448.69,0.394,3,94,0,3,-107.95,0.0,,decrease
20189,29,Male,Metro,3905.44,215.64,10037.73,1465.51,0.146,2,94,0,3,-12.71,0.0,64.0,decrease
20190,26,Male,Metro,6482.79,2420.01,38817.77,23872.93,0.615,5,94,0,3,-207.01,0.0,,decrease
20191,35,Male,Metro,1841.07,293.08,5711.48,2598.72,0.455,4,98,0,1,-28.97,0.0,,decrease
20192,39,Male,Rural,8474.05,1114.23,21193.21,6591.09,0.311,5,100,0,0,-81.65,0.0,,increase
20193,37,Male,Metro,5387.48,554.78,18070.63,8420.91,0.466,0,96,0,2,-83.45,0.0,,increase
20194,18,Female,Urban,3664.7,528.42,11713.52,8726.57,0.745,3,86,0,2,-32.43,0.0,,stable
20195,60,Male,Rural,1868.94,186.69,10067.26,2325.54,0.231,2,98,0,1,-25.93,0.0,,stable
20196,36,Male,Metro,9653.76,1816.42,53959.99,19263.72,0.357,4,96,0,2,-190.91,0.0,,stable
20197,42,Male,Metro,27789.96,3180.91,114283.09,11085.46,0.097,4,98,0,1,-123.59,0.0,,stable
20198,54,Female,Rural,4130.4,158.74,24492.2,2620.67,0.107,1,96,0,2,-25.97,11791.06,,decrease
20199,18,Male,Metro,18849.53,2558.23,94284.07,27342.38,0.29,1,85,1,0,-84.68,0.0,57.0,decrease
20200,33,Male,Metro,10803.31,3677.4,63652.65,38891.77,0.611,3,100,0,0,-481.78,0.0,,stable
20201,35,Male,Metro,6444.45,642.45,22965.89,7027.56,0.306,2,98,0,1,-78.35,0.0,,increase
20202,35,Female,Metro,28133.71,1787.91,107348.66,8695.24,0.081,3,98,0,1,-96.94,91174.59,,increase
20203,37,Male,Rural,1523.14,120.84,3974.06,1108.76,0.279,2,98,0,1,-12.36,0.0,35.0,increase
20204,57,Male,Urban,6638.35,2159.06,32074.63,11514.79,0.359,7,98,0,1,-128.38,0.0,,stable
20205,48,Female,Metro,5623.4,520.11,33487.36,4185.92,0.125,4,100,0,0,-51.85,0.0,,increase
20206,51,Female,Urban,7497.56,1090.16,34080.69,11621.52,0.341,3,96,0,2,-115.17,0.0,,stable
20207,40,Male,Metro,3204.93,855.84,19133.83,4477.32,0.234,6,98,0,1,-49.92,0.0,,stable
20208,23,Male,Metro,12650.89,1645.92,70251.47,9835.21,0.14,3,96,0,2,-97.47,42677.06,,stable
20209,18,Female,Urban,1920.58,221.24,5412.69,2792.95,0.516,3,98,0,1,-31.14,0.0,,decrease
20210,21,Male,Urban,9417.67,902.77,45119.28,11370.06,0.252,1,94,0,3,-98.6,25456.97,,decrease
20211,44,Male,Metro,5061.52,1421.63,24769.44,18601.85,0.751,4,71,1,2,103.7,7270.47,,decrease
20212,40,Male,Rural,7046.95,1175.1,30118.39,11354.63,0.377,5,96,0,2,-112.53,0.0,,stable
20213,37,Female,Rural,3112.32,597.03,16466.58,3688.51,0.224,7,90,0,5,-22.85,7478.56,,decrease
20214,35,Male,Rural,2809.45,88.08,8443.16,2093.9,0.248,0,100,0,0,-25.94,0.0,,increase
20215,64,Male,Urban,18238.69,2526.79,75774.2,18867.78,0.249,4,94,0,3,-163.61,0.0,,stable
20216,30,Male,Metro,23705.46,4893.49,140329.63,57114.16,0.407,4,90,0,5,-353.76,81776.16,,decrease
20217,51,Male,Urban,2692.98,174.42,8336.3,883.65,0.106,2,96,0,2,-8.76,0.0,,increase
20218,40,Other,Metro,8047.93,367.79,46918.05,6521.61,0.139,0,96,0,2,-64.63,0.0,,increase
20219,39,Male,Metro,12375.34,1420.97,52213.72,10808.24,0.207,3,100,0,0,-133.89,0.0,,increase
20220,54,Male,Rural,4869.64,802.97,22962.07,8771.51,0.382,3,98,0,1,-97.79,0.0,,increase
20221,57,Male,Rural,4986.25,1215.05,16891.2,8124.67,0.481,4,96,0,2,-80.52,0.0,,stable
20222,37,Female,Metro,11941.72,1033.5,64681.85,5756.68,0.089,4,98,0,1,-64.18,21676.63,,increase
20223,49,Male,Metro,10556.34,2485.87,56056.31,25954.07,0.463,7,83,1,1,-48.23,0.0,,decrease
20224,44,Female,Urban,4381.81,429.0,14196.81,3464.02,0.244,3,96,0,2,-34.33,0.0,,stable
20225,40,Male,Rural,7373.52,616.46,35478.24,17029.56,0.48,0,98,0,1,-189.86,11756.78,,decrease
20226,42,Female,Urban,4988.33,991.76,16785.88,9030.8,0.538,4,98,0,1,-100.68,15944.82,,decrease
20227,31,Male,Rural,3977.57,545.33,19140.37,11024.85,0.576,2,98,0,1,-122.92,0.0,,stable
20228,36,Male,Rural,3045.43,263.28,14975.66,2396.11,0.16,3,100,0,0,-29.68,0.0,,stable
20229,33,Female,Urban,3590.39,875.46,21152.84,8947.65,0.423,2,100,0,0,-110.84,0.0,,increase
20230,50,Male,Urban,7191.53,690.89,26932.87,7595.07,0.282,2,92,0,4,-56.45,0.0,,decrease
20231,38,Female,Urban,2055.77,193.97,7293.01,590.73,0.081,3,98,0,1,-6.59,0.0,,stable
20232,24,Female,Urban,2015.71,625.83,12086.65,5402.73,0.447,5,96,0,2,-53.54,7199.21,,stable
20233,31,Female,Urban,5334.43,1265.45,25305.21,16423.08,0.649,3,85,1,0,-50.86,0.0,,decrease
20234,18,Male,Urban,6015.97,829.9,24185.61,9940.29,0.411,2,96,0,2,-98.51,0.0,,stable
20235,34,Male,Urban,2878.13,264.62,10690.55,1710.49,0.16,4,100,0,0,-21.19,0.0,,increase
20236,40,Male,Urban,20443.67,2844.57,99170.19,24197.53,0.244,3,96,0,2,-239.8,0.0,,stable
20237,38,Male,Urban,3560.07,784.47,15865.07,7742.15,0.488,2,98,0,1,-86.32,0.0,,stable
20238,63,Male,Metro,4553.03,800.69,20561.91,8286.45,0.403,4,98,0,1,-92.39,0.0,,increase
20239,46,Male,Urban,3579.65,1070.53,19170.93,8761.12,0.457,4,83,1,1,-16.28,0.0,,decrease
20240,46,Female,Metro,13996.87,2416.2,39318.15,21860.89,0.556,6,83,1,1,-40.62,0.0,,decrease
20241,20,Female,Metro,23601.26,5932.64,135048.7,69144.93,0.512,2,96,0,2,-685.24,0.0,37.0,stable
20242,35,Female,Rural,2593.64,407.0,14530.89,5042.22,0.347,3,98,0,1,-56.22,0.0,,increase
20243,34,Female,Metro,12967.19,2475.72,64159.23,34710.14,0.541,1,94,0,3,-300.99,0.0,,stable
20244,30,Male,Urban,7228.41,1587.73,25601.35,10035.73,0.392,5,96,0,2,-99.46,0.0,,increase
20245,30,Female,Urban,3518.74,1491.04,20864.74,14000.24,0.671,4,96,0,2,-138.75,0.0,,stable
20246,18,Male,Urban,7214.87,528.61,31692.42,8810.49,0.278,3,96,0,2,-87.31,0.0,,decrease
20247,24,Male,Metro,2859.55,85.61,15422.55,370.14,0.024,1,100,0,0,-4.59,0.0,,increase
20248,50,Female,Metro,6043.21,339.7,30035.25,7028.25,0.234,0,83,1,1,-13.06,19010.4,,decrease
20249,38,Male,Metro,3571.97,286.4,21409.34,3725.23,0.174,2,98,0,1,-41.53,0.0,51.0,increase
20250,33,Female,Metro,5690.59,566.57,19766.93,6206.82,0.314,1,98,0,1,-69.2,0.0,,increase
20251,39,Female,Metro,7555.39,1444.2,27382.53,6517.04,0.238,5,96,0,2,-64.59,0.0,,stable
20252,54,Female,Urban,17083.97,1883.81,71025.88,19319.04,0.272,3,96,0,2,-191.46,0.0,,stable
20253,40,Female,Metro,7473.14,719.9,19023.46,7837.67,0.412,1,96,0,2,-77.67,0.0,,stable
20254,46,Male,Rural,2540.46,387.66,8022.9,3762.74,0.469,2,96,0,2,-37.29,0.0,,stable
20255,29,Female,Urban,6069.68,214.67,23260.11,1884.07,0.081,1,96,0,2,-18.67,0.0,,stable
20256,32,Male,Urban,1405.05,155.22,7392.45,2920.02,0.395,0,100,0,0,-36.17,0.0,,stable
20257,44,Female,Urban,10916.82,2586.47,51466.73,28255.23,0.549,3,81,1,2,-17.5,0.0,,decrease
20258,62,Male,Urban,3401.18,451.23,20124.6,6117.88,0.304,0,100,0,0,-75.79,0.0,,increase
20259,57,Male,Urban,22685.41,2537.49,79413.28,24776.94,0.312,1,98,0,1,-276.24,0.0,,stable
20260,46,Female,Rural,9670.83,1502.87,53929.11,23405.23,0.434,1,100,0,0,-289.94,0.0,,stable
20261,41,Female,Urban,6470.98,1293.3,17371.16,9502.02,0.547,3,83,1,1,-17.66,0.0,,decrease
20262,56,Female,Urban,4871.74,1032.97,27725.77,7707.76,0.278,5,94,0,3,-66.84,0.0,,stable
20263,49,Male,Rural,3774.65,718.11,12585.96,3096.15,0.246,5,100,0,0,-38.35,0.0,,increase
20264,18,Male,Urban,4650.41,354.67,15511.0,5444.36,0.351,2,88,0,6,-26.98,0.0,,decrease
20265,27,Female,Metro,7164.96,722.46,23823.66,619.42,0.026,4,98,0,1,-6.91,0.0,,increase
20266,44,Female,Metro,5424.47,1201.8,20171.34,6172.43,0.306,6,92,0,4,-45.88,0.0,,decrease
20267,18,Female,Metro,10624.5,1051.58,38752.55,14338.44,0.37,1,94,0,3,-124.34,0.0,,decrease
20268,29,Female,Rural,14263.33,3597.45,61431.3,42756.18,0.696,3,98,0,1,-476.69,0.0,,stable
20269,31,Female,Metro,7738.99,868.7,33419.61,11329.25,0.339,1,96,0,2,-112.28,18503.04,70.0,decrease
20270,36,Female,Metro,15611.74,2754.95,58374.83,34557.9,0.592,1,83,1,1,-64.21,0.0,,decrease
20271,36,Female,Rural,2019.5,129.47,10081.84,1411.46,0.14,1,100,0,0,-17.48,0.0,,increase
20272,36,Male,Metro,9241.02,1778.88,29665.79,12726.62,0.429,3,85,1,0,-39.41,0.0,,decrease
20273,49,Female,Metro,7645.26,927.32,44179.95,17097.64,0.387,4,96,0,2,-169.44,0.0,,stable
20274,36,Male,Rural,1921.06,358.45,10226.27,4888.16,0.478,4,98,0,1,-54.5,0.0,,stable
20275,35,Male,Urban,5018.14,503.9,18833.7,9454.52,0.502,4,83,1,1,-17.57,0.0,,decrease
20276,23,Female,Urban,10921.43,1105.87,50065.8,23030.27,0.46,3,100,0,0,-285.3,0.0,,increase
20277,52,Female,Metro,1094.89,134.66,5498.66,1039.25,0.189,4,100,0,0,-12.87,0.0,,increase
20278,31,Female,Urban,5216.76,644.19,27974.06,10574.19,0.378,3,94,0,3,-91.69,0.0,,stable
20279,26,Male,Rural,3714.31,221.32,12626.51,2070.75,0.164,1,98,0,1,-23.09,0.0,,increase
20280,42,Female,Rural,6157.48,697.58,34441.16,12226.61,0.355,2,100,0,0,-151.46,0.0,,increase
20281,30,Female,Urban,11314.61,729.85,67555.18,7498.62,0.111,2,96,0,2,-74.31,0.0,20.0,stable
20282,33,Female,Metro,11744.13,985.21,51642.12,17558.32,0.34,1,96,0,2,-174.01,26600.23,,decrease
20283,43,Male,Rural,10068.89,3176.96,51454.11,28454.12,0.553,4,98,0,1,-317.24,33443.59,,decrease
20284,36,Female,Urban,13713.16,719.14,37673.08,3729.63,0.099,3,96,0,2,-36.96,0.0,,stable
20285,67,Female,Rural,3954.56,510.01,20187.86,8478.9,0.42,1,98,0,1,-94.53,0.0,,increase
20286,39,Female,Metro,1316.37,144.99,7705.74,2388.78,0.31,3,94,0,3,-20.71,0.0,,stable
20287,47,Male,Urban,9606.55,1633.16,48420.43,19561.85,0.404,2,100,0,0,-242.33,0.0,,stable
20288,18,Male,Rural,2518.44,309.86,9135.24,2210.73,0.242,3,96,0,2,-21.91,0.0,,stable
20289,29,Male,Metro,8773.39,2091.22,50757.67,36900.83,0.727,1,88,0,1,-182.85,23000.72,,decrease
20290,26,Female,Rural,1891.27,289.95,6057.97,4561.65,0.753,3,73,1,1,19.78,0.0,,decrease
20291,28,Male,Metro,4285.68,510.83,13199.71,3471.52,0.263,2,100,0,0,-43.0,0.0,,increase
20292,44,Female,Urban,9005.02,350.57,32708.38,2158.75,0.066,1,98,0,1,-24.07,11838.93,,stable
20293,52,Female,Rural,3737.55,160.59,17426.26,1411.53,0.081,2,96,0,2,-13.99,0.0,,stable
20294,44,Male,Metro,2237.61,232.58,11472.32,4038.26,0.352,3,85,1,0,-12.51,0.0,,stable
20295,37,Male,Urban,2324.74,319.95,8651.42,2785.76,0.322,5,98,0,1,-31.06,0.0,,stable
20296,32,Male,Metro,15853.24,1389.44,63226.85,29779.85,0.471,1,94,0,3,-258.24,0.0,,stable
20297,53,Male,Urban,4685.95,1406.61,23156.25,11856.0,0.512,6,100,0,0,-146.87,0.0,,stable
20298,64,Female,Rural,4047.15,429.9,10541.34,5576.37,0.529,3,94,0,3,-48.36,0.0,,stable
20299,41,Male,Metro,4694.69,745.55,25884.75,5409.91,0.209,4,100,0,0,-67.02,0.0,58.0,increase
20300,51,Female,Metro,2485.37,272.74,7451.47,1825.61,0.245,3,98,0,1,-20.35,0.0,53.0,stable
20301,44,Male,Rural,4228.37,254.93,13198.51,4131.13,0.313,2,98,0,1,-46.06,0.0,,increase
20302,49,Female,Rural,12123.35,1747.14,49954.66,16584.95,0.332,2,90,0,5,-102.73,0.0,,decrease
20303,26,Female,Rural,2958.13,237.78,8378.13,3309.36,0.395,1,98,0,1,-36.9,0.0,,decrease
20304,34,Male,Urban,1599.86,109.43,8071.05,1525.43,0.189,2,96,0,2,-15.12,6108.55,,decrease
20305,44,Female,Urban,10316.82,2047.84,39521.65,17705.7,0.448,3,98,0,1,-197.4,0.0,,stable
20306,54,Male,Rural,5409.51,489.6,23124.35,5919.83,0.256,2,98,0,1,-66.0,0.0,48.0,stable
